text,is_correct,word_count,has_date
A total of 44 nations were represented at the 1924 Games .,False,12,True
"In zoos , lions have been known to breed with tigers .",False,12,False
The greatest depth was reached in 1989 .,False,8,True
The hole reached 12262 m in 1989 .,False,8,True
"Agriculture is still one of the main activities in the province , adding 15 % to its output .",False,19,False
Scientists do not yet know what these dinosaurs ate .,False,10,False
The following 14 subspecies are recognized .,False,7,False
The mating period lasts from April to June .,False,9,False
The game has two types of single - player gameplay including a strategic map and battle mode .,False,18,False
He is often shown with a yellow face .,False,9,False
"Chick 's views have been spread mostly through the tracts and , more recently , online .",False,17,False
"His views have been spread around the world , mostly through the tracts and now online .",False,17,False
Many different countries started raising money and sent medical teams or search and rescue teams to Haiti .,False,18,False
"The costly foundation works caused the budget to be exceeded , and the building stopped in 1827 , only to be resumed in 1833 .",False,25,True
The cost of the foundation works caused the building to cost more than expected .,False,15,False
Police arrested four men in connection with the attacks .,False,10,False
A router is connected to two or more data lines from different IP networks .,False,15,False
The movie series has grossed over $ 235 million at the worldwide box office .,False,15,False
There is also a bus station in the town center .,False,11,False
"Unlike most boy bands , they formed independently and were later picked up by a record label , rather than being assembled by a label or a producer .",False,29,False
"Instead of being assembled by a record label or a producer like most boy bands , 98 Degrees formed independently .",False,21,False
More than half of the world 's species of plants and animals are found in the rainforest .,False,18,False
This gives the number 's distance from zero on the real number line .,False,14,False
Agent 47 can take on hard tasks and perform physical tasks more efficiently than any average human .,False,18,False
Geophysics was only recognized as a special area of study in the 19th century .,False,15,False
"In 1863 , there was a design contest for a new building for the museum .",False,16,True
The toad has long been thought to be an animal of ill omen or a connection to the other world .,False,21,False
Patients come to an emergency department with little warning .,False,10,False
The project 's source code is freely reusable under the MIT License .,False,13,False
"Fourth , Religious groups were not agreeing during the second half of the 16th century .",False,16,False
"While these literary sources do not prove that the punishment still took place , they do provide evidence that it had not been forgotten .",False,25,False
These poems do not prove that the punishment took place at the time they were written .,False,17,False
"The group played together for 55 years , until 1938 .",False,11,True
There are two subspecies .,False,5,False
A single- tasking system can only run one program at a time .,False,13,False
"Iola has hot , humid summers and generally mild to cool winters .",False,13,False
There is no effective treatment for Nipah virus infection until now .,False,12,False
A differential backup only copies the data that has changed since the last full backup .,False,16,False
"He and his wife Mary have three children and , as of July 2016 , six grandchildren .",False,18,True
"Upgrading works has begun since early 2016 , beginning with train set 217 / 218 .",False,16,True
The following players have also been called up this season .,False,11,False
The following players have also been called up to the England squad within the last 12 months .,False,18,False
The islands are designated an' Area of Outstanding Natural Beauty ' .,False,12,False
"He directed 13 feature films , wrote eleven and produced eight .",False,12,False
The first taxi-type system started in Paris and London in the early 17th century .,False,15,False
Felsic rocks are usually light in color and have specific gravities less than 3 .,False,15,False
France began his literary career as a poet and a journalist .,False,12,False
The area of the national park is home to an extremely wide variety of animal and bird species .,False,19,False
"In 2002 , it had a population of 557,000 and a population density of 99 / km2 .",False,18,True
Each fruit has one seed .,False,6,False
These beetles are considered rare .,False,6,False
Lemon sharks do not represent a large threat to humans .,False,11,False
"When a person drinks a dangerous amount of alcohol , they can get alcohol poisoning .",False,16,False
The river was utilized primarily for agriculture by early European settlers .,False,12,False
The river passes through mostly agricultural land .,False,8,False
Palms are one of the best known and most widely planted tree families .,False,14,False
Historically there have also been negative consequences .,False,8,False
The movie has eight of the 24 tales .,False,9,False
"The nomes remain in place for more than 3,000 years .",False,11,False
"Common-use terminal designs means airlines share check - in counters , gates and IT systems .",False,16,False
"Japan has more than one traditional system for counting years , including",False,12,False
The story of each opera can be found in the separate articles .,False,13,False
Common toads can live for many years and have survived for fifty years in captivity .,False,16,False
Services can be described in terms of their main attributes .,False,11,False
The testing was delayed because of some problems with the JT9D engines .,False,13,False
"For most of the first half of the 20th century , with a few exceptions , petticoats were out of fashion .",False,22,False
Mrs . Which is the leader of the three women and the wisest .,False,14,False
"When a system writes data to cache , it must at some point write that data to the backing store as well .",False,23,False
"Some of these tropical cyclones have caused deaths or a lot of property damage , usually because of flooding created by rain .",False,23,False
These moths have several unusual features .,False,7,False
"There are not many animals in the desert , but some animals are able to survive .",False,17,False
"The dolmen dates from about 3,500 B. C .",False,9,False
